title,link
"Taking Sides: Clashing Views in World History, Volume 1: The Ancient World to the Pre-Modern Era, Expanded",https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D200%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3A-_cDHGlXAtsC%26tzom%3D-540
Computer based testing of medical knowledge using short-answer free-text items,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D200%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3ATmnWbB_axlEC%26tzom%3D-540
WCB,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D200%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3Ar0ARIG2f-gUC%26tzom%3D-540
Artificial intelligence and design,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D200%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3Awbdj-CoPYUoC%26tzom%3D-540
VEXED: A Knowledge-Based VLSI Design Consultant,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D200%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3A08ZZubdj9fEC%26tzom%3D-540
The need for biases in learning generalizations (pp. 184–191),https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D200%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3A0ZEOuji6PikC%26tzom%3D-540
Version spaces,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D200%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AW5d1EEiaRJMC%26tzom%3D-540
Computer-Assisted Structure Elucidation Using Automatically Acquired 13C NMR Rules,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3A-mN3Mh-tlDkC%26tzom%3D-540
Interactive task and concept learning from natural language instructions and GUI demonstrations,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3Aj2GxDk2JBlYC%26tzom%3D-540
The semantics of adjective noun phrases in the human brain,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3ASAZ1SQo2q1kC%26tzom%3D-540
Merging knowledge bases in different languages,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3ArZ6lE9DvW78C%26tzom%3D-540
A probabilistic generative grammar for semantic parsing,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AkJDgFkosVoMC%26tzom%3D-540
"CMUML Micro-Reader System for KBP 2016 Cold Start Slot Filling, Event Nugget Detection, and Event Argument Linking.",https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3A4Bh_hC5jS3YC%26tzom%3D-540
Assuming facts are expressed more than once,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AyxmsSjX2EkcC%26tzom%3D-540
Toward Mixed-Initiative Email Clustering.,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3ASdhP9T11ey4C%26tzom%3D-540
"Chapter 13, box on morphology of adenocarcinoma",https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AS9V7H-Nz35UC%26tzom%3D-540
A framework for mixed-initiative clustering,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AW5xh706n7nkC%26tzom%3D-540
Learning from labeled and unlabeled data,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3A_2SDbzJQXqAC%26tzom%3D-540
Hidden process models,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AyXZqsUWzai8C%26tzom%3D-540
"Decoding of semantic category information from single trial fMRI activation in response to word stimuli, using searchlight voxel selection",https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AbnK-pcrLprsC%26tzom%3D-540
Reducing data dimension,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AIEpB_1CIIT4C%26tzom%3D-540
Edition,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3A0a-0BRjGxG0C%26tzom%3D-540
Book on Machine Learning,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3A9q6z2NMJMYoC%26tzom%3D-540
Machine Learning. 2010,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AaIdbFUkbNIkC%26tzom%3D-540
Multi-Modal Repairs of Conversational Breakdowns in Task-Oriented Dialogs,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AYFIp4goXIpYC%26tzom%3D-540
An agent for learning new natural language commands,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3ACQX_Vi8q7s0C%26tzom%3D-540
Discourse in multimedia: A case study in extracting geometry knowledge from textbooks,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3A4xcnnZsK8tIC%26tzom%3D-540
A Semi-Supervised Learning,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AhsZV8lGYWTMC%26tzom%3D-540
From selfish auctioning to incentivized marketing,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AOl96Buz8XVoC%26tzom%3D-540
Read the web,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AfFSKOagxvKUC%26tzom%3D-540
From journal articles to computational models: a new automated tool,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3ALI9QrySNdTsC%26tzom%3D-540
The USA in Vietnam,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AVyOdxF-JhwgC%26tzom%3D-540
Interactive demonstration of a generic tool to browse tutor-student interactions,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3Ap866XJ6hu_8C%26tzom%3D-540
A Case Study in Using Linguistic Phrases for Text Categorization on the WWW,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3A_B80troHkn4C%26tzom%3D-540
Learning One More Thing,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3APELIpwtuRlgC%26tzom%3D-540
A report on the NSF-EDRC study of product design processes in selected Japanese companies,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AeMMeJKvmdy0C%26tzom%3D-540
Ambler: A Legged Planetary Rover,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3At6usbXjVLHcC%26tzom%3D-540
A theoretical study of the influence of noradrenaline ring fluorination on its adrenergic activity,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3ACWT8puhM_EkC%26tzom%3D-540
Learning by experimentation: acquiring and modifying problem-solving heuristics,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AjL-93Qbq4QoC%26tzom%3D-540
Description languages and learning algorithms: A paradigm for comparison,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AAXPGKjj_ei8C%26tzom%3D-540
Islands to Windward: Cruising the Caribbees,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3ABr1UauaknNIC%26tzom%3D-540
Machine learning classifiers and fMRI: A,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3A041faMmbr2QC%26tzom%3D-540
Screen2Vec: Semantic Embedding of GUI Screens and GUI Components,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3ASKbDCQBpHTkC%26tzom%3D-540
Micro reading with priors: Towards second generation machine readers,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3A-7ulzOJl1JYC%26tzom%3D-540
Decoding word semantics from magnetoencephalography time series transformations,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3Aa3BOlSfXSfwC%26tzom%3D-540
"Brains, meaning and corpus statistics",https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3A5-tCjTwfAdEC%26tzom%3D-540
In honor of Marvin Minsky's contributions on his 80th birthday,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AJQOojiI6XY0C%26tzom%3D-540
Computerised marking of free text responses,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3Aolpn-zPbct0C%26tzom%3D-540
Distinguishing natural language processes on the basis of fMRI-measured brain activation,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AHE397vMXCloC%26tzom%3D-540
Effectiveness of the Boston brace in the treatment of large curves in adolescent idiopathic scoliosis,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AW-zclTkWZekC%26tzom%3D-540
Machine learning: A multistrategy approach,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3A9djSGow2EaoC%26tzom%3D-540
CAP II: Making the Calendar Apprentice an Agent,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AkzcrU_BdoSEC%26tzom%3D-540
A molecular-orbital study of the structure-activity relationships of some imidazolidines related to clonidine,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3Ayd8rdvfCKnwC%26tzom%3D-540
Embedding Learning in a General Frame-Based Architecture,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AX3EXpuCuTEcC%26tzom%3D-540
Design of a Planetary Rover,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AfEOibwPWpKIC%26tzom%3D-540
A Computer Program for Automated Empirical 13C-NMR Rule Formation: XXV Applications of Artificial Intelligence for Chemical Inference,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AT3x1S4x-kFYC%26tzom%3D-540
Conversational neuro-symbolic commonsense reasoning,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AYI35Bd-2PncC%26tzom%3D-540
Mining and organizing a resource of state-changing verbs,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AKaMxkj08jr0C%26tzom%3D-540
Comparing Abstract and Concrete Conceptual Representations using Neurosemantic Decoding,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3A2KloaMYe4IUC%26tzom%3D-540
Examonline: e-enabling “traditional” HE/FE examinations,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3ARi6SYOTghG4C%26tzom%3D-540
School of Compter Science,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AmdGv78FIKkEC%26tzom%3D-540
The 2005 AAAI classic paper awards,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3ALjlpjdlvIbIC%26tzom%3D-540
Learning to identify overlapping and hidden cognitive processes from fMRI data,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AWqliGbK-hY8C%26tzom%3D-540
“Machine Learning” CH. 1 Generative and Discriminative Classifiers: Naive Bayes and Logistic Regression,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3A18U4RWrXZp4C%26tzom%3D-540
Artificial intelligence and human brain imaging,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AevX43VCCuoAC%26tzom%3D-540
AAAI 2000 workshop reports,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AS16KYo8Pm5AC%26tzom%3D-540
Controversial scientific evidence in children's cases,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AhVd5agGqjXwC%26tzom%3D-540
"Data Mining at CALD-CMU: Tools, Experiences and Research Directions",https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AN5tVd3kTz84C%26tzom%3D-540
Recent Advances in Robot Learning,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3APkcyUWeTMh0C%26tzom%3D-540
Can we build learning robots?,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AY5dfb0dijaUC%26tzom%3D-540
Autonomous Planetary Rover at Carnegie Mellon,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AJ-pR_7NvFogC%26tzom%3D-540
Learning apprentice systems research at Schlumberger,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AVL0QpB8kHFEC%26tzom%3D-540
Machine Learning. Part 1. A Historical and Methodological Analysis.,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3A3RprE1g1McgC%26tzom%3D-540
"O ce Automation Systems that are\Programmed"" by their Users",https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3AtKAzc9rXhukC%26tzom%3D-540
Fringe News Networks: Dynamics of US News Viewership following the 2020 Presidential Election,https://scholar.google.com/citations?hl=ko&user=MnfzuPYAAAAJ#d=gs_md_cita-d&u=/citations%3Fview_op%3Dview_citation%26hl%3Dko%26user%3DMnfzuPYAAAAJ%26cstart%3D300%26pagesize%3D100%26citation_for_view%3DMnfzuPYAAAAJ%3ALiyi5BL3lGIC%26tzom%3D-540
